"area_code","item_code","Area","Item","share","category"
624,2761,"Guinea-Bissau","Freshwater Fish",2.73988688181302e-05,"meat"
694,2740,"Sierra Leone","Butter, Ghee",4.1182938732142e-05,"meat"
795,2767,"Turkmenistan","Molluscs, Other",0,"meat"
498,2734,"Republic of Moldova","Poultry Meat",0.0346980559628626,"meat"
400,2734,"Jordan","Poultry Meat",0.0342348564521952,"meat"
352,2735,"Iceland","Meat, Other",0.0113421654683623,"meat"
376,2731,"Israel","Bovine Meat",0.0383693686232498,"meat"
156,2642,"China, mainland","Cloves",2.83640468687511e-06,"vegetal_products"
324,2735,"Guinea","Meat, Other",0.000592225508582164,"meat"
558,2731,"Nicaragua","Bovine Meat",0.00562871707731521,"meat"
270,2737,"Gambia","Fats, Animals, Raw",0.000771016484667666,"meat"
626,2766,"Timor-Leste","Cephalopods",4.89879534169098e-05,"meat"
462,2736,"Maldives","Offals, Edible",8.37489055540752e-05,"meat"
112,2733,"Belarus","Pigmeat",0.0573828059018589,"meat"
434,2743,"Libya","Cream",0.00144469971387898,"meat"
516,2733,"Namibia","Pigmeat",0.00894251796313651,"meat"
170,2642,"Colombia","Cloves",6.40338098516016e-06,"vegetal_products"
705,2731,"Slovenia","Bovine Meat",0.0113023399597494,"meat"
807,2734,"North Macedonia","Poultry Meat",0.0251627564537354,"meat"
578,2732,"Norway","Mutton & Goat Meat",0.00762065299745684,"meat"
191,2732,"Croatia","Mutton & Goat Meat",0.00336178815803595,"meat"
308,2734,"Grenada","Poultry Meat",0.0642819624307054,"meat"
360,2641,"Indonesia","Pimento",0.000465465879627076,"vegetal_products"
426,2764,"Lesotho","Marine Fish, Other",0.000102102231202442,"meat"
748,2735,"Eswatini","Meat, Other",8.23904207404152e-05,"meat"
540,2733,"New Caledonia","Pigmeat",0.0636586122505257,"meat"
854,2733,"Burkina Faso","Pigmeat",0.0186690496441683,"meat"
512,2735,"Oman","Meat, Other",0.00422216316053303,"meat"
662,2733,"Saint Lucia","Pigmeat",0.0372095687202886,"meat"
478,2744,"Mauritania","Eggs",0.00131073352787378,"meat"
659,2737,"Saint Kitts and Nevis","Fats, Animals, Raw",0.00110729313263943,"meat"
528,2731,"Netherlands (Kingdom of the)","Bovine Meat",0.0258292471877704,"meat"
178,2734,"Congo","Poultry Meat",0.0630987776676577,"meat"
442,2733,"Luxembourg","Pigmeat",0.0591825062492198,"meat"
562,2734,"Niger","Poultry Meat",0.00138447725609434,"meat"
882,2735,"Samoa","Meat, Other",1.94394315910203e-05,"meat"
646,2731,"Rwanda","Bovine Meat",0.00599737614793528,"meat"
368,2735,"Iraq","Meat, Other",0.000134828348935767,"meat"
100,2731,"Bulgaria","Bovine Meat",0.00358606044214723,"meat"
440,2734,"Lithuania","Poultry Meat",0.0310166502256898,"meat"
296,2763,"Kiribati","Pelagic Fish",0.034873917128992,"meat"
688,2732,"Serbia","Mutton & Goat Meat",0.00720570681667599,"meat"
788,2732,"Tunisia","Mutton & Goat Meat",0.00923790895018992,"meat"
484,2645,"Mexico","Spices, Other",0.00279914542846595,"vegetal_products"
690,2735,"Seychelles","Meat, Other",0.00013544050241298,"meat"
756,2731,"Switzerland","Bovine Meat",0.0192545465812483,"meat"
328,2735,"Guyana","Meat, Other",0.000161855289156001,"meat"
268,2734,"Georgia","Poultry Meat",0.0258761763048591,"meat"
795,2769,"Turkmenistan","Aquatic Animals, Others",0,"meat"
703,2733,"Slovakia","Pigmeat",0.0626022514638546,"meat"
104,2732,"Myanmar","Mutton & Goat Meat",0.000302659127487146,"meat"
404,2640,"Kenya","Pepper",0,"vegetal_products"
258,2735,"French Polynesia","Meat, Other",0.00198788273527237,"meat"
598,2735,"Papua New Guinea","Meat, Other",0.075719940828675,"meat"
834,2645,"United Republic of Tanzania","Spices, Other",0.000111207755946636,"vegetal_products"
203,2732,"Czechia","Mutton & Goat Meat",0.00048746414612035,"meat"
414,2740,"Kuwait","Butter, Ghee",0.0138309187958889,"meat"
320,2642,"Guatemala","Cloves",0,"vegetal_products"
591,2732,"Panama","Mutton & Goat Meat",2.93275199671532e-05,"meat"
600,2734,"Paraguay","Poultry Meat",0.0121115980898803,"meat"
132,2736,"Cabo Verde","Offals, Edible",0.00366798337864874,"meat"
694,2743,"Sierra Leone","Cream",4.1182938732142e-06,"meat"
208,2731,"Denmark","Bovine Meat",0.0201988280287529,"meat"
233,2735,"Estonia","Meat, Other",0.000419624971667657,"meat"
704,2733,"Viet Nam","Pigmeat",0.0715628687387352,"meat"
246,2734,"Finland","Poultry Meat",0.027098077028035,"meat"
152,2733,"Chile","Pigmeat",0.0603941492032452,"meat"
428,2733,"Latvia","Pigmeat",0.0571630416810714,"meat"
364,2731,"Iran (Islamic Republic of)","Bovine Meat",0.00594852956523554,"meat"
616,2731,"Poland","Bovine Meat",0.000243959325814382,"meat"
214,2731,"Dominican Republic","Bovine Meat",0.0103652995698794,"meat"
740,2740,"Suriname","Butter, Ghee",0.0028883364308529,"meat"
626,2767,"Timor-Leste","Molluscs, Other",1.33603509318845e-05,"meat"
524,2641,"Nepal","Pimento",0.00826313211076434,"vegetal_products"
887,2732,"Yemen","Mutton & Goat Meat",0.00822168594491138,"meat"
818,2645,"Egypt","Spices, Other",0.000423498681011741,"vegetal_products"
222,2731,"El Salvador","Bovine Meat",0.0154223575467595,"meat"
480,2731,"Mauritius","Bovine Meat",0.0086978370179199,"meat"
624,2762,"Guinea-Bissau","Demersal Fish",0.000360099418752568,"meat"
858,2734,"Uruguay","Poultry Meat",0.027090972902976,"meat"
642,2731,"Romania","Bovine Meat",0.00619941639596982,"meat"
804,2733,"Ukraine","Pigmeat",0.0312350763552016,"meat"
498,2735,"Republic of Moldova","Meat, Other",0.000375022805440871,"meat"
376,2732,"Israel","Mutton & Goat Meat",0.0073682438840637,"meat"
426,2765,"Lesotho","Crustaceans",1.61214049267014e-05,"meat"
372,2733,"Ireland","Pigmeat",0.0370739573030003,"meat"
262,2761,"Djibouti","Freshwater Fish",4.8686038716636e-05,"meat"
400,2735,"Jordan","Meat, Other",0.000113802250930039,"meat"
558,2732,"Nicaragua","Mutton & Goat Meat",1.46485805525445e-05,"meat"
807,2735,"North Macedonia","Meat, Other",0.00120871667333345,"meat"
156,2645,"China, mainland","Spices, Other",0.000584299365496272,"vegetal_products"
705,2732,"Slovenia","Mutton & Goat Meat",0.00146050332161987,"meat"
516,2734,"Namibia","Poultry Meat",0.0116760387378944,"meat"
434,2737,"Libya","Fats, Animals, Raw",0.00118394903381302,"meat"
112,2734,"Belarus","Poultry Meat",0.0516842345452552,"meat"
308,2735,"Grenada","Meat, Other",0.00164379834562088,"meat"
860,2736,"Uzbekistan","Offals, Edible",0.00509990219365656,"meat"
170,2645,"Colombia","Spices, Other",0.00101493588614789,"vegetal_products"
854,2734,"Burkina Faso","Poultry Meat",0.00902229734821976,"meat"
894,2731,"Zambia","Bovine Meat",0.0262501731541765,"meat"
191,2733,"Croatia","Pigmeat",0.0691994651305122,"meat"
540,2734,"New Caledonia","Poultry Meat",0.0506463065733687,"meat"
508,2731,"Mozambique","Bovine Meat",0.00185002862049227,"meat"
578,2733,"Norway","Pigmeat",0.0471981252312626,"meat"
620,2731,"Portugal","Bovine Meat",0.0303191639201104,"meat"
826,2731,"United Kingdom of Great Britain and Northern Ireland","Bovine Meat",0.016625525070844,"meat"
643,2731,"Russian Federation","Bovine Meat",0.0194634373121974,"meat"
446,2744,"China, Macao SAR","Eggs",0.0286908533034078,"meat"
430,2848,"Liberia","Milk - Excluding Butter",0.0030265517549764,"meat"
454,2731,"Malawi","Bovine Meat",0.00696487380703135,"meat"
784,2731,"United Arab Emirates","Bovine Meat",0.0126582278481013,"meat"
646,2732,"Rwanda","Mutton & Goat Meat",0.00149517919243664,"meat"
528,2732,"Netherlands (Kingdom of the)","Mutton & Goat Meat",0.0014104413037208,"meat"
670,2736,"Saint Vincent and the Grenadines","Offals, Edible",0.00298741117237089,"meat"
562,2735,"Niger","Meat, Other",0.0031311066009763,"meat"
662,2734,"Saint Lucia","Poultry Meat",0.0922316195421829,"meat"
442,2734,"Luxembourg","Poultry Meat",0.0229007411966566,"meat"
178,2735,"Congo","Meat, Other",0.0136961788349301,"meat"
266,2736,"Gabon","Offals, Edible",0.00603633060171855,"meat"
360,2642,"Indonesia","Cloves",4.137474485574e-05,"vegetal_products"
678,2848,"Sao Tome and Principe","Milk - Excluding Butter",0.0139460851315244,"meat"
100,2732,"Bulgaria","Mutton & Goat Meat",0.00302511244002364,"meat"
440,2735,"Lithuania","Meat, Other",0.000869877141063582,"meat"
174,2761,"Comoros","Freshwater Fish",2.94301894883772e-05,"meat"
388,2731,"Jamaica","Bovine Meat",0.00913512788473078,"meat"
756,2732,"Switzerland","Mutton & Goat Meat",0.00218955916678716,"meat"
682,2736,"Saudi Arabia","Offals, Edible",0.00164719148324618,"meat"
788,2733,"Tunisia","Pigmeat",2.62357780219972e-05,"meat"
688,2733,"Serbia","Pigmeat",0.0576920598009214,"meat"
548,2740,"Vanuatu","Butter, Ghee",0.0012306330846717,"meat"
268,2735,"Georgia","Meat, Other",0.000256433615747723,"meat"
426,2766,"Lesotho","Cephalopods",0,"meat"
422,2731,"Lebanon","Bovine Meat",0.0234183640868719,"meat"
104,2733,"Myanmar","Pigmeat",0.0136481463018615,"meat"
703,2734,"Slovakia","Poultry Meat",0.0250140254574651,"meat"
554,2731,"New Zealand","Bovine Meat",0.0201499786798157,"meat"
296,2764,"Kiribati","Marine Fish, Other",0.00628805334225803,"meat"
499,2740,"Montenegro","Butter, Ghee",0.0139063806074115,"meat"
180,2731,"Democratic Republic of the Congo","Bovine Meat",0.000794616473392764,"meat"
600,2735,"Paraguay","Meat, Other",0.000258389481258586,"meat"
740,2743,"Suriname","Cream",1.60910107568407e-05,"meat"
887,2733,"Yemen","Pigmeat",2.2190785276414e-05,"meat"
208,2732,"Denmark","Mutton & Goat Meat",0.00113822618830814,"meat"
404,2641,"Kenya","Pimento",0.000219184726089045,"vegetal_products"
203,2733,"Czechia","Pigmeat",0.0557373638295659,"meat"
694,2737,"Sierra Leone","Fats, Animals, Raw",0.000477722089292848,"meat"
496,2744,"Mongolia","Eggs",0.0080963861823447,"meat"
152,2734,"Chile","Poultry Meat",0.0468275151290928,"meat"
704,2734,"Viet Nam","Poultry Meat",0.024737101438,"meat"
524,2642,"Nepal","Cloves",2.05550550019013e-05,"vegetal_products"
344,2731,"China, Hong Kong SAR","Bovine Meat",0.0200795974517045,"meat"
364,2732,"Iran (Islamic Republic of)","Mutton & Goat Meat",0.0061989939679823,"meat"
428,2734,"Latvia","Poultry Meat",0.0372829893730554,"meat"
320,2645,"Guatemala","Spices, Other",0.000436083614601356,"vegetal_products"
591,2733,"Panama","Pigmeat",0.0174270640871484,"meat"
246,2735,"Finland","Meat, Other",0.000476043201678583,"meat"
262,2762,"Djibouti","Demersal Fish",0.000224704794076782,"meat"
222,2732,"El Salvador","Mutton & Goat Meat",2.78381905176164e-05,"meat"
616,2732,"Poland","Mutton & Goat Meat",5.36174342449191e-05,"meat"
624,2763,"Guinea-Bissau","Pelagic Fish",0.00121337847623148,"meat"
214,2732,"Dominican Republic","Mutton & Goat Meat",0.000321075907190889,"meat"
124,2731,"Canada","Bovine Meat",0.0266820304921471,"meat"
450,2731,"Madagascar","Bovine Meat",0.00261562901577472,"meat"
418,2740,"Lao People's Democratic Republic","Butter, Ghee",8.5430331564609e-05,"meat"
858,2735,"Uruguay","Meat, Other",0.000269275920076487,"meat"
376,2733,"Israel","Pigmeat",0.00198231942058567,"meat"
480,2732,"Mauritius","Mutton & Goat Meat",0.00540357777646807,"meat"
332,2736,"Haiti","Offals, Edible",0.00381081164141492,"meat"
760,2731,"Syrian Arab Republic","Bovine Meat",0.00448933782267116,"meat"
324,2736,"Guinea","Offals, Edible",0.00194345267471503,"meat"
642,2732,"Romania","Mutton & Goat Meat",0.00481748609811154,"meat"
804,2734,"Ukraine","Poultry Meat",0.0343553524044797,"meat"
417,2736,"Kyrgyzstan","Offals, Edible",0.00644542462050473,"meat"
372,2734,"Ireland","Poultry Meat",0.0552490314869766,"meat"
462,2740,"Maldives","Butter, Ghee",0.017396931744642,"meat"
352,2736,"Iceland","Offals, Edible",0.00408871233225352,"meat"
558,2733,"Nicaragua","Pigmeat",0.0109168546567838,"meat"
752,2731,"Sweden","Bovine Meat",0.0251555379907905,"meat"
762,2848,"Tajikistan","Milk - Excluding Butter",0.0762570059897974,"meat"
516,2735,"Namibia","Meat, Other",0.00613870665417057,"meat"
426,2767,"Lesotho","Molluscs, Other",0,"meat"
748,2736,"Eswatini","Offals, Edible",0.00302098209381522,"meat"
174,2762,"Comoros","Demersal Fish",0.00138742321873778,"meat"
414,2737,"Kuwait","Fats, Animals, Raw",0.000255409673883876,"meat"
854,2735,"Burkina Faso","Meat, Other",0.000577800267726086,"meat"
112,2735,"Belarus","Meat, Other",0.000296337564045956,"meat"
894,2732,"Zambia","Mutton & Goat Meat",0.00142217296947869,"meat"
705,2733,"Slovenia","Pigmeat",0.0291501321708189,"meat"
454,2732,"Malawi","Mutton & Goat Meat",0.00386640279359063,"meat"
508,2732,"Mozambique","Mutton & Goat Meat",0.000210646823125358,"meat"
620,2732,"Portugal","Mutton & Goat Meat",0.00326206372010479,"meat"
540,2735,"New Caledonia","Meat, Other",0.00105821929612905,"meat"
792,2731,"Türkiye","Bovine Meat",0.0278961573062588,"meat"
368,2736,"Iraq","Offals, Edible",0.000553889433465854,"meat"
662,2735,"Saint Lucia","Meat, Other",1.14549724126081e-05,"meat"
826,2732,"United Kingdom of Great Britain and Northern Ireland","Mutton & Goat Meat",0.0065335603485351,"meat"
643,2732,"Russian Federation","Mutton & Goat Meat",0.00245489902597771,"meat"
191,2734,"Croatia","Poultry Meat",0.0214005806988691,"meat"
646,2733,"Rwanda","Pigmeat",0.00172008079798422,"meat"
470,2731,"Malta","Bovine Meat",0.0179965276043702,"meat"
578,2734,"Norway","Poultry Meat",0.0235726326052355,"meat"
442,2735,"Luxembourg","Meat, Other",0.000926132916041261,"meat"
512,2736,"Oman","Offals, Edible",0.00295046780222109,"meat"
882,2736,"Samoa","Offals, Edible",0.00257896459107536,"meat"
250,2731,"France","Bovine Meat",0.0239857172428069,"meat"
548,2743,"Vanuatu","Cream",0.00056346402472328,"meat"
780,2731,"Trinidad and Tobago","Bovine Meat",0.00941266084496314,"meat"
528,2733,"Netherlands (Kingdom of the)","Pigmeat",0.0551658494375541,"meat"
328,2736,"Guyana","Offals, Edible",0.000980293355076911,"meat"
784,2732,"United Arab Emirates","Mutton & Goat Meat",0.012767157168991,"meat"
100,2733,"Bulgaria","Pigmeat",0.0494936442587974,"meat"
598,2736,"Papua New Guinea","Offals, Edible",0.00167744254528864,"meat"
788,2734,"Tunisia","Poultry Meat",0.0208691038732754,"meat"
418,2743,"Lao People's Democratic Republic","Cream",4.74612953136717e-05,"meat"
360,2645,"Indonesia","Spices, Other",0.0030031168974458,"vegetal_products"
688,2734,"Serbia","Poultry Meat",0.0175927525284426,"meat"
756,2733,"Switzerland","Pigmeat",0.0483827656315934,"meat"
388,2732,"Jamaica","Mutton & Goat Meat",0.00225201375210906,"meat"
180,2732,"Democratic Republic of the Congo","Mutton & Goat Meat",0.000377442824861563,"meat"
690,2736,"Seychelles","Offals, Edible",0.0015718226727401,"meat"
258,2736,"French Polynesia","Offals, Edible",0.00502737579125196,"meat"
422,2732,"Lebanon","Mutton & Goat Meat",0.00115725127972112,"meat"
262,2763,"Djibouti","Pelagic Fish",0.00410835265170382,"meat"
104,2734,"Myanmar","Poultry Meat",0.0168420902707553,"meat"
554,2732,"New Zealand","Mutton & Goat Meat",0.0224038267326256,"meat"
887,2734,"Yemen","Poultry Meat",0.0170647138775624,"meat"
288,2731,"Ghana","Bovine Meat",0.0023820897627849,"meat"
478,2848,"Mauritania","Milk - Excluding Butter",0.078675055361245,"meat"
703,2735,"Slovakia","Meat, Other",0.00244899604599678,"meat"
624,2764,"Guinea-Bissau","Marine Fish, Other",0.000160479088791905,"meat"
458,2731,"Malaysia","Bovine Meat",0.0102865312771727,"meat"
704,2735,"Viet Nam","Meat, Other",0.000388999105302058,"meat"
686,2731,"Senegal","Bovine Meat",0.0110010189381961,"meat"
426,2769,"Lesotho","Aquatic Animals, Others",3.76166114956365e-05,"meat"
740,2737,"Suriname","Fats, Animals, Raw",0.000635594924895207,"meat"
364,2733,"Iran (Islamic Republic of)","Pigmeat",0,"meat"
450,2732,"Madagascar","Mutton & Goat Meat",0.000389561768306874,"meat"
132,2740,"Cabo Verde","Butter, Ghee",0.0028032040805857,"meat"
203,2734,"Czechia","Poultry Meat",0.0280856629066536,"meat"
862,2731,"Venezuela (Bolivarian Republic of)","Bovine Meat",0.019192977386027,"meat"
428,2735,"Latvia","Meat, Other",0.000817688526807859,"meat"
659,2744,"Saint Kitts and Nevis","Eggs",0.00470063794372093,"meat"
208,2733,"Denmark","Pigmeat",0.0859829453544302,"meat"
152,2735,"Chile","Meat, Other",0.00335284479797046,"meat"
296,2765,"Kiribati","Crustaceans",9.65412488575952e-05,"meat"
404,2642,"Kenya","Cloves",9.32700962081042e-05,"vegetal_products"
760,2732,"Syrian Arab Republic","Mutton & Goat Meat",0.0233472183406307,"meat"
462,2743,"Maldives","Cream",0.00220411892344589,"meat"
222,2733,"El Salvador","Pigmeat",0.00980600260983036,"meat"
124,2732,"Canada","Mutton & Goat Meat",0.00188122753601247,"meat"
344,2732,"China, Hong Kong SAR","Mutton & Goat Meat",0.000912207394765106,"meat"
400,2736,"Jordan","Offals, Edible",0.00163247366851366,"meat"
218,2731,"Ecuador","Bovine Meat",0.0252844452265997,"meat"
591,2734,"Panama","Poultry Meat",0.0614476715578453,"meat"
270,2744,"Gambia","Eggs",0.00286616997561241,"meat"
233,2736,"Estonia","Offals, Edible",0.00424219405664018,"meat"
616,2733,"Poland","Pigmeat",0.0786380099353105,"meat"
524,2645,"Nepal","Spices, Other",0.00948615788337747,"vegetal_products"
480,2733,"Mauritius","Pigmeat",0.00944540432224184,"meat"
214,2733,"Dominican Republic","Pigmeat",0.0211122554067971,"meat"
807,2736,"North Macedonia","Offals, Edible",0.00447833875371745,"meat"
498,2736,"Republic of Moldova","Offals, Edible",0.00169604908406592,"meat"
804,2735,"Ukraine","Meat, Other",0.000477556633548892,"meat"
376,2734,"Israel","Poultry Meat",0.0724481644844233,"meat"
174,2763,"Comoros","Pelagic Fish",0.0114903868388193,"meat"
678,2761,"Sao Tome and Principe","Freshwater Fish",8.81826438920291e-06,"meat"
558,2734,"Nicaragua","Poultry Meat",0.0361856561099229,"meat"
372,2735,"Ireland","Meat, Other",0.00601972057368942,"meat"
752,2732,"Sweden","Mutton & Goat Meat",0.00241315920263951,"meat"
398,2731,"Kazakhstan","Bovine Meat",0.0334759683959165,"meat"
642,2733,"Romania","Pigmeat",0.0463359577162363,"meat"
430,2761,"Liberia","Freshwater Fish",0.000376553873091931,"meat"
499,2737,"Montenegro","Fats, Animals, Raw",0.0079214265812204,"meat"
308,2736,"Grenada","Offals, Edible",0.00341229863470266,"meat"
454,2733,"Malawi","Pigmeat",0.0431646430454417,"meat"
894,2733,"Zambia","Pigmeat",0.0038648012190054,"meat"
446,2848,"China, Macao SAR","Milk - Excluding Butter",0.0235983067460261,"meat"
508,2733,"Mozambique","Pigmeat",0.00995993131081855,"meat"
792,2732,"Türkiye","Mutton & Goat Meat",0.0114766739493638,"meat"
860,2740,"Uzbekistan","Butter, Ghee",0.0186712917119755,"meat"
562,2736,"Niger","Offals, Edible",0.000961966485842116,"meat"
705,2734,"Slovenia","Poultry Meat",0.0349889910224785,"meat"
646,2734,"Rwanda","Poultry Meat",0.00141604714604027,"meat"
191,2735,"Croatia","Meat, Other",0.00214933996989184,"meat"
242,2731,"Fiji","Bovine Meat",0.0081412989009933,"meat"
670,2740,"Saint Vincent and the Grenadines","Butter, Ghee",0.00264560211374722,"meat"
784,2733,"United Arab Emirates","Pigmeat",0,"meat"
504,2731,"Morocco","Bovine Meat",0.011695470354175,"meat"
578,2735,"Norway","Meat, Other",0.00167683732622268,"meat"
266,2740,"Gabon","Butter, Ghee",0.00120876769512026,"meat"
178,2736,"Congo","Offals, Edible",0.0140035972543406,"meat"
620,2733,"Portugal","Pigmeat",0.0506690329305051,"meat"
826,2733,"United Kingdom of Great Britain and Northern Ireland","Pigmeat",0.0440323084264665,"meat"
470,2732,"Malta","Mutton & Goat Meat",0.00168038096469144,"meat"
250,2732,"France","Mutton & Goat Meat",0.0038006853883484,"meat"
643,2733,"Russian Federation","Pigmeat",0.039411617965552,"meat"
780,2732,"Trinidad and Tobago","Mutton & Goat Meat",0.00372357789928997,"meat"
548,2737,"Vanuatu","Fats, Animals, Raw",0.00507808989152453,"meat"
418,2737,"Lao People's Democratic Republic","Fats, Animals, Raw",0.00893537986438725,"meat"
348,2731,"Hungary","Bovine Meat",0.00315925936363893,"meat"
624,2765,"Guinea-Bissau","Crustaceans",7.82824823375149e-06,"meat"
788,2735,"Tunisia","Meat, Other",0.000839544896703911,"meat"
528,2734,"Netherlands (Kingdom of the)","Poultry Meat",0.0159994231323911,"meat"
180,2733,"Democratic Republic of the Congo","Pigmeat",0.0018723150654317,"meat"
688,2735,"Serbia","Meat, Other",4.89833379308922e-05,"meat"
262,2764,"Djibouti","Marine Fish, Other",8.98819176307126e-05,"meat"
756,2734,"Switzerland","Poultry Meat",0.0195496354177425,"meat"
100,2734,"Bulgaria","Poultry Meat",0.0332528640068382,"meat"
268,2736,"Georgia","Offals, Edible",0.00420078752113047,"meat"
682,2740,"Saudi Arabia","Butter, Ghee",0.00876383253921753,"meat"
600,2736,"Paraguay","Offals, Edible",0.00425852031137568,"meat"
887,2735,"Yemen","Meat, Other",0.000177526282211312,"meat"
288,2732,"Ghana","Mutton & Goat Meat",0.00277963906370728,"meat"
422,2733,"Lebanon","Pigmeat",0.00235000106495516,"meat"
104,2735,"Myanmar","Meat, Other",0,"meat"
678,2762,"Sao Tome and Principe","Demersal Fish",0.00528654950132715,"meat"
388,2733,"Jamaica","Pigmeat",0.00410868966685728,"meat"
434,2744,"Libya","Eggs",0.010891626379512,"meat"
440,2736,"Lithuania","Offals, Edible",0.00406839446387469,"meat"
458,2732,"Malaysia","Mutton & Goat Meat",0.00237487240645718,"meat"
862,2732,"Venezuela (Bolivarian Republic of)","Mutton & Goat Meat",0.000531030994870313,"meat"
554,2733,"New Zealand","Pigmeat",0.0268281657267618,"meat"
686,2732,"Senegal","Mutton & Goat Meat",0.00634903903587365,"meat"
450,2733,"Madagascar","Pigmeat",0.00332392313996904,"meat"
760,2733,"Syrian Arab Republic","Pigmeat",0.000474663188760686,"meat"
364,2734,"Iran (Islamic Republic of)","Poultry Meat",0.0308523442772363,"meat"
246,2736,"Finland","Offals, Edible",0.00284413072085676,"meat"
462,2737,"Maldives","Fats, Animals, Raw",0.000445391906810309,"meat"
762,2761,"Tajikistan","Freshwater Fish",0.00034428377868106,"meat"
203,2735,"Czechia","Meat, Other",0.00240759730705783,"meat"
231,2731,"Ethiopia","Bovine Meat",0.007346989845592,"meat"
208,2734,"Denmark","Poultry Meat",0.0213263414999946,"meat"
218,2732,"Ecuador","Mutton & Goat Meat",0.000948788381933233,"meat"
694,2744,"Sierra Leone","Eggs",0.00181204930421425,"meat"
716,2731,"Zimbabwe","Bovine Meat",0.105975575025547,"meat"
222,2734,"El Salvador","Poultry Meat",0.0394362766420183,"meat"
591,2735,"Panama","Meat, Other",0.00116984218535644,"meat"
324,2740,"Guinea","Butter, Ghee",0.000292709159414173,"meat"
174,2764,"Comoros","Marine Fish, Other",0.00150934828947534,"meat"
300,2731,"Greece","Bovine Meat",0.0153007798710795,"meat"
404,2645,"Kenya","Spices, Other",0.00184208440011006,"vegetal_products"
430,2762,"Liberia","Demersal Fish",0.000804883903734003,"meat"
332,2740,"Haiti","Butter, Ghee",5.63426452359732e-05,"meat"
376,2735,"Israel","Meat, Other",8.01476854684231e-06,"meat"
858,2736,"Uruguay","Offals, Edible",0.00305582785704777,"meat"
558,2735,"Nicaragua","Meat, Other",0.000300295901327161,"meat"
124,2733,"Canada","Pigmeat",0.0323677673670104,"meat"
296,2766,"Kiribati","Cephalopods",3.21804162858651e-05,"meat"
214,2734,"Dominican Republic","Poultry Meat",0.044220633670564,"meat"
616,2734,"Poland","Poultry Meat",0.0315538600531349,"meat"
344,2733,"China, Hong Kong SAR","Pigmeat",0.0863654420527609,"meat"
860,2743,"Uzbekistan","Cream",3.9487033065834e-05,"meat"
480,2734,"Mauritius","Poultry Meat",0.058207885749382,"meat"
516,2736,"Namibia","Offals, Edible",0.00467432052483599,"meat"
854,2736,"Burkina Faso","Offals, Edible",0.0024296321816805,"meat"
398,2732,"Kazakhstan","Mutton & Goat Meat",0.0132762793083001,"meat"
670,2743,"Saint Vincent and the Grenadines","Cream",0.000246102522209044,"meat"
266,2743,"Gabon","Cream",4.88011802377744e-05,"meat"
748,2740,"Eswatini","Butter, Ghee",0.00154187787385634,"meat"
496,2848,"Mongolia","Milk - Excluding Butter",0.122126579924416,"meat"
752,2733,"Sweden","Pigmeat",0.0439997365285238,"meat"
642,2734,"Romania","Poultry Meat",0.0273936023784617,"meat"
784,2734,"United Arab Emirates","Poultry Meat",0.056056950812004,"meat"
454,2734,"Malawi","Poultry Meat",0.00671653765922167,"meat"
276,2731,"Germany","Bovine Meat",0.0133851651289712,"meat"
417,2740,"Kyrgyzstan","Butter, Ghee",0.00387670127963842,"meat"
894,2734,"Zambia","Poultry Meat",0.00588724200027704,"meat"
508,2734,"Mozambique","Poultry Meat",0.0106010303377218,"meat"
646,2735,"Rwanda","Meat, Other",0.00222819183273984,"meat"
792,2733,"Türkiye","Pigmeat",5.14072741292893e-06,"meat"
705,2735,"Slovenia","Meat, Other",0.000394304352489164,"meat"
384,2731,"Côte d'Ivoire","Bovine Meat",0.0016278990566359,"meat"
624,2766,"Guinea-Bissau","Cephalopods",1.17423723506272e-05,"meat"
504,2732,"Morocco","Mutton & Goat Meat",0.0085814507036372,"meat"
540,2736,"New Caledonia","Offals, Edible",0.00314018820447417,"meat"
352,2740,"Iceland","Butter, Ghee",0.0359297670983144,"meat"
662,2736,"Saint Lucia","Offals, Edible",0.00599858722006911,"meat"
242,2732,"Fiji","Mutton & Goat Meat",0.0203772730080933,"meat"
442,2736,"Luxembourg","Offals, Edible",0.00285388293563812,"meat"
262,2765,"Djibouti","Crustaceans",3.74507990127969e-06,"meat"
368,2740,"Iraq","Butter, Ghee",0.00260911075237863,"meat"
328,2740,"Guyana","Butter, Ghee",0.00180483916775843,"meat"
682,2743,"Saudi Arabia","Cream",0.00611892943608565,"meat"
826,2734,"United Kingdom of Great Britain and Northern Ireland","Poultry Meat",0.0437200643340658,"meat"
598,2740,"Papua New Guinea","Butter, Ghee",0.000483877657294801,"meat"
250,2733,"France","Pigmeat",0.0487591710940914,"meat"
180,2734,"Democratic Republic of the Congo","Poultry Meat",0.00139554518139604,"meat"
120,2731,"Cameroon","Bovine Meat",0.00833048515668424,"meat"
512,2740,"Oman","Butter, Ghee",0.00872356101614515,"meat"
620,2734,"Portugal","Poultry Meat",0.0372066818783628,"meat"
780,2733,"Trinidad and Tobago","Pigmeat",0.0118100329171087,"meat"
762,2762,"Tajikistan","Demersal Fish",0.000166588925168255,"meat"
348,2732,"Hungary","Mutton & Goat Meat",0.000233914832454978,"meat"
756,2735,"Switzerland","Meat, Other",0.00110658313685335,"meat"
882,2740,"Samoa","Butter, Ghee",0.00840107435258593,"meat"
643,2734,"Russian Federation","Poultry Meat",0.0371438128607227,"meat"
112,2736,"Belarus","Offals, Edible",0.0103955217467321,"meat"
100,2735,"Bulgaria","Meat, Other",0.000787998383935518,"meat"
