iso3_1,iso3_2,climate_similarity
NRU,SLB,100
NRU,SLE,0
NRU,SLV,0
NRU,SMR,0
NRU,SOM,0
NRU,SPM,0
NRU,SRB,0
NRU,SSD,0
NRU,STP,0
NRU,SUR,45.7567535339307
NRU,SVK,0
NRU,SVN,0
NRU,SWE,0
NRU,SWZ,0
NRU,SXM,0
NRU,SYC,100
NRU,SYR,0
NRU,TCA,0
NRU,TCD,0
NRU,TGO,0
NRU,THA,2.0556653610675
NRU,TJK,0
NRU,TKM,0
NRU,TLS,0
NRU,TON,100
NRU,TTO,35.7062515525805
NRU,TUN,0
NRU,TUR,0
NRU,TWN,0.077721550636022
NRU,TZA,0.14120267692892
NRU,UGA,10.3128797506885
NRU,UKR,0
NRU,URY,0
NRU,USA,0.0569110556047542
NRU,UZB,0
NRU,VAT,0
NRU,VCT,100
NRU,VEN,26.2369167028652
NRU,VGB,0
NRU,VIR,0
NRU,VNM,0.615439290110483
NRU,VUT,100
NRU,WLF,100
NRU,WSM,100
NRU,YEM,0
NRU,ZAF,0
NRU,ZMB,0
NRU,ZWE,0
NZL,OMN,0
NZL,PAK,8.14692382666507
NZL,PAN,2.64880361255144
NZL,PCN,0
NZL,PER,16.2664950332031
NZL,PHL,0.417196272337252
NZL,PLW,0
NZL,PNG,15.6660064787425
NZL,POL,10.3173795758443
NZL,PRI,0
NZL,PRK,0
NZL,PRT,1.2757011641861
NZL,PRY,0
NZL,PSE,0
NZL,PYF,0
NZL,QAT,0
NZL,ROU,1.23347554291354
NZL,RUS,10.3952556406142
NZL,RWA,0.925774965119538
NZL,SAU,0
NZL,SDN,0.00428942618243316
NZL,SEN,0
NZL,SGP,0
NZL,SGS,9.75248150572098
NZL,SHN,0
NZL,SLB,0
NZL,SLE,0
NZL,SLV,0
NZL,SMR,0
NZL,SOM,0
NZL,SPM,0.276595603951777
NZL,SRB,4.43077864044916
NZL,SSD,0
NZL,STP,0
NZL,SUR,0
NZL,SVK,2.6155995026878
NZL,SVN,41.2131645457516
NZL,SWE,5.31294488618722
NZL,SWZ,0
NZL,SXM,0
NZL,SYC,0
NZL,SYR,0.518616757409582
NZL,TCA,0
NZL,TCD,0
NZL,TGO,0
NZL,THA,0
NZL,TJK,10.2710982631306
NZL,TKM,0.518616757409582
NZL,TLS,0
NZL,TON,0
NZL,TTO,0
NZL,TUN,0.518616757409582
NZL,TUR,3.29691750473922
NZL,TWN,19.5075248375256
NZL,TZA,0.429425145035937
NZL,UGA,1.31372640700746
NZL,UKR,0.795212361361359
NZL,URY,2.16564546715689
NZL,USA,5.47378445791765
NZL,UZB,0.706012982391018
NZL,VAT,0
NZL,VCT,0
NZL,VEN,2.03148621681125
NZL,VGB,0
NZL,VIR,0
NZL,VNM,0
NZL,VUT,0
NZL,WLF,0
NZL,WSM,0
NZL,YEM,0.518616757409582
NZL,ZAF,6.26870008898959
NZL,ZMB,0
NZL,ZWE,0
OMN,PAK,66.5974495751968
OMN,PAN,0
OMN,PCN,0
OMN,PER,9.18209886238794
OMN,PHL,0
OMN,PLW,0
OMN,PNG,0
OMN,POL,0
OMN,PRI,0
OMN,PRK,0
OMN,PRT,0
OMN,PRY,0
OMN,PSE,0
OMN,PYF,0
OMN,QAT,99.9629156267659
OMN,ROU,0
OMN,RUS,0.0370843732341003
OMN,RWA,0
OMN,SAU,99.8593430780254
OMN,SDN,75.1321641446619
OMN,SEN,22.0634447920331
OMN,SGP,0
OMN,SGS,0
OMN,SHN,99.9629156267659
OMN,SLB,0
OMN,SLE,0
OMN,SLV,0
OMN,SMR,0
OMN,SOM,67.8253025541219
OMN,SPM,0
OMN,SRB,0
OMN,SSD,0
OMN,STP,0
OMN,SUR,0
OMN,SVK,0
OMN,SVN,0
OMN,SWE,0
OMN,SWZ,0
OMN,SXM,0
OMN,SYC,0
OMN,SYR,45.2690333486577
OMN,TCA,0
OMN,TCD,67.3261340815577
OMN,TGO,0
OMN,THA,0
OMN,TJK,1.23819526954355
OMN,TKM,19.0555653800354
OMN,TLS,0
OMN,TON,0
OMN,TTO,0
OMN,TUN,73.3512242659219
OMN,TUR,0.0113969617450652
OMN,TWN,0
OMN,TZA,0.0259636453896955
OMN,UGA,0
OMN,UKR,0
OMN,URY,0
OMN,USA,2.43356127720191
OMN,UZB,0.451104251402525
OMN,VAT,0
OMN,VCT,0
OMN,VEN,0.239414422137636
OMN,VGB,0
OMN,VIR,0
OMN,VNM,0
OMN,VUT,0
OMN,WLF,0
OMN,WSM,0
OMN,YEM,96.6856086803696
OMN,ZAF,20.5940415309364
OMN,ZMB,0
OMN,ZWE,2.02695110139593
PAK,PAN,0.0122415304972238
PAK,PCN,0
PAK,PER,22.6775774466511
PAK,PHL,0.0122415304972238
PAK,PLW,0
PAK,PNG,0.250604017037665
PAK,POL,1.33159650938009
PAK,PRI,0
PAK,PRK,0.462913794001646
PAK,PRT,0.645674923841433
PAK,PRY,11.9872950132798
PAK,PSE,9.4102306584476
PAK,PYF,0
PAK,QAT,66.5603652019626
PAK,ROU,8.50357901924641
PAK,RUS,12.9887766365053
PAK,RWA,0.0122415304972238
PAK,SAU,66.7381064971713
PAK,SDN,75.4047725945256
PAK,SEN,30.87808827371
PAK,SGP,0
PAK,SGS,7.78317531432876
PAK,SHN,66.5603652019626
PAK,SLB,0
PAK,SLE,0
PAK,SLV,0
PAK,SMR,2.68529712374648
PAK,SOM,75.3750086836395
PAK,SPM,1.03985355776394
PAK,SRB,3.90387408688595
PAK,SSD,4.08447070587797
PAK,STP,0
PAK,SUR,0
PAK,SVK,5.11252139641341
PAK,SVN,4.9437276446499
PAK,SWE,4.13054777272276
PAK,SWZ,11.4476960562236
PAK,SXM,0
PAK,SYC,0
PAK,SYR,62.4677667604228
PAK,TCA,0
PAK,TCD,75.9834920352709
PAK,TGO,0
PAK,THA,1.94285147043292
PAK,TJK,20.1727750177843
PAK,TKM,31.3477374256335
PAK,TLS,0
PAK,TON,0
PAK,TTO,0
PAK,TUN,79.6029701467323
PAK,TUR,10.1223653715166
PAK,TWN,5.33059122879048
PAK,TZA,11.5378285228899
PAK,UGA,0.667700028617882
PAK,UKR,5.23180034218331
PAK,URY,2.6975386542437
PAK,USA,22.6430843611742
PAK,UZB,10.4064862591625
PAK,VAT,0.595587176770746
PAK,VCT,0
PAK,VEN,3.19062560730394
PAK,VGB,0
PAK,VIR,0
PAK,VNM,2.7456341723667
PAK,VUT,0
PAK,WLF,0
PAK,WSM,0
PAK,YEM,69.9118408948272
PAK,ZAF,42.2389270574856
PAK,ZMB,9.75014052328738
PAK,ZWE,13.4746471576196
PAN,PCN,18.4362247804403
PAN,PER,35.1945926467558
PAN,PHL,51.2969682571829
PAN,PLW,18.4362247804403
PAN,PNG,26.2868979557112
PAN,POL,2.64880361255144
PAN,PRI,37.3981092711119
PAN,PRK,0
PAN,PRT,1.2757011641861
PAN,PRY,19.7610478414917
PAN,PSE,0
PAN,PYF,18.4362247804403
PAN,QAT,0
PAN,ROU,0.438263181552184
PAN,RUS,0.00636327028345392
PAN,RWA,12.8524575317837
PAN,SAU,0
PAN,SDN,6.00669379262986
PAN,SEN,11.431911738329
PAN,SGP,18.4362247804403
PAN,SGS,0
PAN,SHN,0
PAN,SLB,18.4362247804403
PAN,SLE,78.4202007786732
PAN,SLV,11.9266825666641
PAN,SMR,0
PAN,SOM,1.43329386581418
PAN,SPM,0
PAN,SRB,2.64880361255144
PAN,SSD,11.431911738329
PAN,STP,70.8130937308382
PAN,SUR,72.6794712465096
PAN,SVK,2.17021014697251
PAN,SVN,2.64880361255144
PAN,SWE,2.64880361255144
PAN,SWZ,0.494770828335093
PAN,SXM,11.431911738329
PAN,SYC,18.4362247804403
PAN,SYR,0
PAN,TCA,11.431911738329
PAN,TCD,11.431911738329
PAN,TGO,11.431911738329
PAN,THA,28.8184214213688
PAN,TJK,0
PAN,TKM,0
PAN,TLS,14.376963669956
PAN,TON,18.4362247804403
PAN,TTO,82.7299732278598
PAN,TUN,0
PAN,TUR,2.44014235429133
PAN,TWN,15.1455848810111
PAN,TZA,13.9218520271215
PAN,UGA,30.7044769955401
PAN,UKR,0
PAN,URY,2.16564546715689
PAN,USA,0.799210758016385
PAN,UZB,0
PAN,VAT,0
PAN,VCT,18.4362247804403
PAN,VEN,52.428502025945
PAN,VGB,57.5413323981265
PAN,VIR,13.2246860042138
PAN,VNM,37.9824491928385
PAN,VUT,18.4362247804403
PAN,WLF,18.4362247804403
PAN,WSM,18.4362247804403
PAN,YEM,0
PAN,ZAF,3.61372163502468
PAN,ZMB,11.8650953726178
PAN,ZWE,1.38497140251024
PCN,PER,40.2835403847907
PCN,PHL,66.2989992801134
PCN,PLW,100
PCN,PNG,79.1321239585381
PCN,POL,0
PCN,PRI,75.1950949343645
PCN,PRK,0
PCN,PRT,0
PCN,PRY,0.283223729810376
PCN,PSE,0
PCN,PYF,100
PCN,QAT,0
PCN,ROU,0
PCN,RUS,0
PCN,RWA,0
PCN,SAU,0
PCN,SDN,0
PCN,SEN,0
PCN,SGP,100
PCN,SGS,0
PCN,SHN,0
PCN,SLB,100
PCN,SLE,0
PCN,SLV,0
PCN,SMR,0
PCN,SOM,0
PCN,SPM,0
PCN,SRB,0
PCN,SSD,0
PCN,STP,0
PCN,SUR,45.7567535339307
PCN,SVK,0
PCN,SVN,0
PCN,SWE,0
PCN,SWZ,0
PCN,SXM,0
PCN,SYC,100
PCN,SYR,0
PCN,TCA,0
PCN,TCD,0
PCN,TGO,0
PCN,THA,2.0556653610675
PCN,TJK,0
PCN,TKM,0
PCN,TLS,0
PCN,TON,100
PCN,TTO,35.7062515525805
PCN,TUN,0
PCN,TUR,0
PCN,TWN,0.077721550636022
PCN,TZA,0.14120267692892
PCN,UGA,10.3128797506885
PCN,UKR,0
PCN,URY,0
PCN,USA,0.0569110556047542
PCN,UZB,0
PCN,VAT,0
PCN,VCT,100
PCN,VEN,26.2369167028652
PCN,VGB,0
PCN,VIR,0
PCN,VNM,0.615439290110483
PCN,VUT,100
PCN,WLF,100
PCN,WSM,100
PCN,YEM,0
PCN,ZAF,0
PCN,ZMB,0
PCN,ZWE,0
PER,PHL,55.6505581540361
PER,PLW,40.2835403847907
PER,PNG,51.7191692041231
PER,POL,5.99539677007252
PER,PRI,50.8187102697744
PER,PRK,0
PER,PRT,1.62277715974496
PER,PRY,11.9774299093884
PER,PSE,0.643096673584536
PER,PYF,40.2835403847907
PER,QAT,9.14501448915384
PER,ROU,2.43693688846754
PER,RUS,11.7891839057291
PER,RWA,5.33019527522169
PER,SAU,9.32275578436248
PER,SDN,12.8167035850897
PER,SEN,12.7933082953795
PER,SGP,40.2835403847907
PER,SGS,19.3516472368885
PER,SHN,9.14501448915384
PER,SLB,40.2835403847907
PER,SLE,13.614793425429
PER,SLV,4.19572395070037
PER,SMR,0
PER,SOM,11.2214050285526
PER,SPM,0
PER,SRB,4.43077864044916
PER,SSD,3.73554055345142
PER,STP,13.614793425429
PER,SUR,50.8931366775785
PER,SVK,2.33900389873602
PER,SVN,5.99539677007252
PER,SWE,5.03634928223544
PER,SWZ,5.72477687949758
PER,SXM,3.00519713264117
PER,SYC,40.2835403847907
PER,SYR,15.4942567859218
PER,TCA,3.00519713264117
PER,TCD,13.4017916470109
PER,TGO,3.00519713264117
PER,THA,15.7404112195556
PER,TJK,26.7242188231482
PER,TKM,15.3164751791041
PER,TLS,9.53928007475273
PER,TON,40.2835403847907
PER,TTO,47.1934355665842
PER,TUN,13.7684766382448
PER,TUR,5.25972775475723
PER,TWN,22.9310903686506
PER,TZA,10.8419798768498
PER,UGA,23.2802968835318
PER,UKR,1.99867370691535
PER,URY,2.16564546715689
PER,USA,13.8436394011753
PER,UZB,6.71878061468208
PER,VAT,0
PER,VCT,40.2835403847907
PER,VEN,43.0758118907084
PER,VGB,13.614793425429
PER,VIR,4.79797139852591
PER,VNM,17.085355657392
PER,VUT,40.2835403847907
PER,WLF,40.2835403847907
PER,WSM,40.2835403847907
PER,YEM,11.8304166630777
PER,ZAF,26.9654619062942
PER,ZMB,4.08147744051452
PER,ZWE,8.64192855506865
PHL,PLW,66.2989992801134
PHL,PNG,71.91806511517
PHL,POL,0.417196272337252
PHL,PRI,78.3715241252962
PHL,PRK,0
PHL,PRT,0.417196272337252
PHL,PRY,12.871688196003
PHL,PSE,0
PHL,PYF,66.2989992801134
PHL,QAT,0
PHL,ROU,0.417196272337252
PHL,RUS,0.00636327028345392
PHL,RWA,6.01189554707971
PHL,SAU,0
PHL,SDN,4.56165795636805
PHL,SEN,4.54255209284033
PHL,SGP,66.2989992801134
PHL,SGS,0
PHL,SHN,0
PHL,SLB,66.2989992801134
PHL,SLE,31.9487763760702
PHL,SLV,5.73307891089953
PHL,SMR,0
PHL,SOM,1.43329386581418
PHL,SPM,0
PHL,SRB,0.417196272337252
PHL,SSD,4.54255209284033
PHL,STP,31.9487763760702
PHL,SUR,73.1629778171606
PHL,SVK,0.417196272337252
PHL,SVN,0.417196272337252
PHL,SWE,0.417196272337252
PHL,SWZ,1.33502807147921
PHL,SXM,4.54255209284033
PHL,SYC,66.2989992801134
PHL,SYR,0
PHL,TCA,4.54255209284033
PHL,TCD,4.54255209284033
PHL,TGO,4.54255209284033
PHL,THA,21.9290617758801
PHL,TJK,0
PHL,TKM,0
PHL,TLS,8.32786126761137
PHL,TON,66.2989992801134
PHL,TTO,63.9900635570263
PHL,TUN,0
PHL,TUR,0.417196272337252
PHL,TWN,13.7542347839411
PHL,TZA,7.87274962477696
PHL,UGA,23.0804314627605
PHL,UKR,0
PHL,URY,0.417196272337252
PHL,USA,0.703145489402968
PHL,UZB,0
PHL,VAT,0
PHL,VCT,66.2989992801134
PHL,VEN,51.9803398096254
PHL,VGB,31.9487763760702
PHL,VIR,6.33532635872508
PHL,VNM,31.9333467904939
PHL,VUT,66.2989992801134
PHL,WLF,66.2989992801134
PHL,WSM,66.2989992801134
PHL,YEM,0
PHL,ZAF,2.22237153795461
PHL,ZMB,4.97573572712915
PHL,ZWE,2.22522864565436
PLW,PNG,79.1321239585381
PLW,POL,0
PLW,PRI,75.1950949343645
PLW,PRK,0
PLW,PRT,0
PLW,PRY,0.283223729810376
PLW,PSE,0
PLW,PYF,100
PLW,QAT,0
PLW,ROU,0
PLW,RUS,0
PLW,RWA,0
PLW,SAU,0
PLW,SDN,0
PLW,SEN,0
PLW,SGP,100
PLW,SGS,0
PLW,SHN,0
PLW,SLB,100
PLW,SLE,0
PLW,SLV,0
PLW,SMR,0
PLW,SOM,0
PLW,SPM,0
PLW,SRB,0
PLW,SSD,0
PLW,STP,0
PLW,SUR,45.7567535339307
PLW,SVK,0
PLW,SVN,0
PLW,SWE,0
PLW,SWZ,0
PLW,SXM,0
PLW,SYC,100
PLW,SYR,0
PLW,TCA,0
PLW,TCD,0
PLW,TGO,0
PLW,THA,2.0556653610675
PLW,TJK,0
PLW,TKM,0
PLW,TLS,0
PLW,TON,100
PLW,TTO,35.7062515525805
PLW,TUN,0
PLW,TUR,0
PLW,TWN,0.077721550636022
PLW,TZA,0.14120267692892
PLW,UGA,10.3128797506885
PLW,UKR,0
PLW,URY,0
PLW,USA,0.0569110556047542
PLW,UZB,0
PLW,VAT,0
PLW,VCT,100
PLW,VEN,26.2369167028652
PLW,VGB,0
PLW,VIR,0
PLW,VNM,0.615439290110483
PLW,VUT,100
PLW,WLF,100
PLW,WSM,100
PLW,YEM,0
PLW,ZAF,0
PLW,ZMB,0
PLW,ZWE,0
PNG,POL,10.2043600296037
PNG,PRI,80.3969644970839
PNG,PRK,0
PNG,PRT,1.2757011641861
PNG,PRY,5.48509329252982
PNG,PSE,0
PNG,PYF,79.1321239585381
PNG,QAT,0
PNG,ROU,0.438263181552184
PNG,RUS,0.244725756823895
PNG,RWA,1.2555981205102
PNG,SAU,0
PNG,SDN,0.329823155390666
PNG,SEN,0.329823155390666
PNG,SGP,79.1321239585381
PNG,SGS,0.238362486540441
PNG,SHN,0
PNG,SLB,79.1321239585381
PNG,SLE,5.20186956271944
PNG,SLV,0.329823155390666
PNG,SMR,0
PNG,SOM,0.329823155390666
PNG,SPM,0
PNG,SRB,4.43077864044916
PNG,SSD,0.329823155390666
PNG,STP,5.20186956271944
PNG,SUR,50.6287999412595
PNG,SVK,2.33900389873602
PNG,SVN,15.4276439922021
PNG,SWE,3.40259451695654
PNG,SWZ,0
PNG,SXM,0.329823155390666
PNG,SYC,79.1321239585381
PNG,SYR,0
PNG,TCA,0.329823155390666
PNG,TCD,0.329823155390666
PNG,TGO,0.329823155390666
PNG,THA,7.25753492378694
PNG,TJK,0.238362486540441
PNG,TKM,0
PNG,TLS,2.7801042586825
PNG,TON,79.1321239585381
PNG,TTO,40.9081211153
PNG,TUN,0
PNG,TUR,2.50170514337786
PNG,TWN,20.7072351055575
PNG,TZA,2.37691990662748
PNG,UGA,16.8284757204154
PNG,UKR,0
PNG,URY,2.16564546715689
PNG,USA,1.03757324455683
PNG,UZB,0.187396224981435
PNG,VAT,0
PNG,VCT,79.1321239585381
PNG,VEN,33.4538395177182
PNG,VGB,5.20186956271944
PNG,VIR,2.12259742127541
PNG,VNM,5.81730885282993
PNG,VUT,79.1321239585381
PNG,WLF,79.1321239585381
PNG,WSM,79.1321239585381
PNG,YEM,0
PNG,ZAF,6.08323325490422
PNG,ZMB,0.329823155390666
PNG,ZWE,0.329823155390666
POL,PRI,0
POL,PRK,0.413947672012751
POL,PRT,1.2757011641861
POL,PRY,0
POL,PSE,0
POL,PYF,0
POL,QAT,0
POL,ROU,52.1003343821328
POL,RUS,15.4209469999445
POL,RWA,0.925774965119538
POL,SAU,0
POL,SDN,0
POL,SEN,0
POL,SGP,0
POL,SGS,0
POL,SHN,0
POL,SLB,0
POL,SLE,0
POL,SLV,0
POL,SMR,0
POL,SOM,0
POL,SPM,0.113019546240616
POL,SRB,36.4813930965432
POL,SSD,0
POL,STP,0
POL,SUR,0
POL,SVK,88.7409054483409
POL,SVN,52.2650866252813
POL,SWE,35.7052896451195
POL,SWZ,0
POL,SXM,0
POL,SYC,0
POL,SYR,0
POL,TCA,0
POL,TCD,0
POL,TGO,0
POL,THA,0
POL,TJK,0
POL,TKM,0
POL,TLS,0
POL,TON,0
POL,TTO,0
POL,TUN,0
POL,TUR,10.8340629490486
POL,TWN,10.2043600296037
POL,TZA,0.377497854256546
POL,UGA,1.15188215962812
POL,UKR,62.1527177651486
POL,URY,2.16564546715689
POL,USA,12.2889935551193
POL,UZB,0
POL,VAT,0
POL,VCT,0
POL,VEN,1.77669076559308
POL,VGB,0
POL,VIR,0
POL,VNM,0
POL,VUT,0
POL,WLF,0
POL,WSM,0
POL,YEM,0
POL,ZAF,5.72468636455651
POL,ZMB,0
POL,ZWE,0
PRI,PRK,0
PRI,PRT,0
PRI,PRY,25.0881287954459
PRI,PSE,0
PRI,PYF,75.1950949343645
PRI,QAT,0
PRI,ROU,0
PRI,RUS,0
PRI,RWA,17.274932313293
PRI,SAU,0
PRI,SDN,5.98758792910214
PRI,SEN,17.274932313293
PRI,SGP,75.1950949343645
PRI,SGS,0
PRI,SHN,0
PRI,SLB,75.1950949343645
PRI,SLE,24.8049050656355
PRI,SLV,17.274932313293
PRI,SMR,0
PRI,SOM,1.43329386581418
PRI,SPM,0
PRI,SRB,0
PRI,SSD,17.274932313293
PRI,STP,24.8049050656355
PRI,SUR,53.2867262862732
PRI,SVK,0
PRI,SVN,0
PRI,SWE,0
PRI,SWZ,0
PRI,SXM,17.274932313293
PRI,SYC,75.1950949343645
PRI,SYR,0
PRI,TCA,17.274932313293
PRI,TCD,15.6650273411303
PRI,TGO,17.274932313293
PRI,THA,26.860570426703
PRI,TJK,0
PRI,TKM,0
PRI,TLS,19.7252134165848
PRI,TON,75.1950949343645
PRI,TTO,44.113812026139
PRI,TUN,0
PRI,TUR,0
PRI,TWN,10.7608884830793
PRI,TZA,18.8926039194938
PRI,UGA,35.117784816324
PRI,UKR,0
PRI,URY,0
PRI,USA,0.285949217065717
PRI,UZB,0
PRI,VAT,0
PRI,VCT,75.1950949343645
PRI,VEN,51.0418217685008
PRI,VGB,24.8049050656355
PRI,VIR,19.0677065791777
PRI,VNM,25.420344355746
PRI,VUT,75.1950949343645
PRI,WLF,75.1950949343645
PRI,WSM,75.1950949343645
PRI,YEM,0
PRI,ZAF,0.470147194138156
PRI,ZMB,17.274932313293
PRI,ZWE,0.89020057417515
PRK,PRT,0
PRK,PRY,0
PRK,PSE,0
PRK,PYF,0
PRK,QAT,0
PRK,ROU,1.71635932569189
PRK,RUS,8.84371221606537
PRK,RWA,0
PRK,SAU,0
PRK,SDN,0
PRK,SEN,0
PRK,SGP,0
PRK,SGS,0
PRK,SHN,0
PRK,SLB,0
PRK,SLE,0
PRK,SLV,0
PRK,SMR,0
PRK,SOM,0
PRK,SPM,0
PRK,SRB,0.756949704398146
PRK,SSD,0
PRK,STP,0
PRK,SUR,0
PRK,SVK,1.71635932569189
PRK,SVN,0.413947672012751
PRK,SWE,0.413947672012751
PRK,SWZ,0
PRK,SXM,0
PRK,SYC,0
PRK,SYR,0
PRK,TCA,0
PRK,TCD,0
PRK,TGO,0
PRK,THA,0
PRK,TJK,0
PRK,TKM,0
PRK,TLS,0
PRK,TON,0
PRK,TTO,0
PRK,TUN,0
PRK,TUR,0.413947672012751
PRK,TWN,0
PRK,TZA,0
PRK,UGA,0
PRK,UKR,1.71635932569189
PRK,URY,0
PRK,USA,2.87131068411066
PRK,UZB,0
PRK,VAT,0
PRK,VCT,0
PRK,VEN,0
PRK,VGB,0
PRK,VIR,0
PRK,VNM,0
PRK,VUT,0
PRK,WLF,0
PRK,WSM,0
PRK,YEM,0
PRK,ZAF,0.00150036640793133
PRK,ZMB,0
PRK,ZWE,0
PRT,PRY,0.0378462165734638
PRT,PSE,59.8599601008537
PRT,PYF,0
PRT,QAT,0
PRT,ROU,0.476109398125648
PRT,RUS,0.0442094868569177
PRT,RWA,28.3277653800106
PRT,SAU,0
PRT,SDN,0
PRT,SEN,0
PRT,SGP,0
PRT,SGS,0
PRT,SHN,0
PRT,SLB,0
PRT,SLE,0
PRT,SLV,0
PRT,SMR,0.0378462165734638
PRT,SOM,0
PRT,SPM,0
PRT,SRB,1.31354738075956
PRT,SSD,0.0872467472257188
PRT,STP,0
PRT,SUR,0
PRT,SVK,1.31354738075956
PRT,SVN,1.31354738075956
PRT,SWE,1.2757011641861
PRT,SWZ,0
PRT,SXM,0
PRT,SYC,0
PRT,SYR,16.400078658141
PRT,TCA,0
PRT,TCD,0
PRT,TGO,0
PRT,THA,0
PRT,TJK,2.9290406969686
PRT,TKM,0.686593249533964
PRT,TLS,0
PRT,TON,0
PRT,TTO,0
PRT,TUN,9.29176920232071
PRT,TUR,35.8605629782936
PRT,TWN,1.31354738075956
PRT,TZA,0.416443322341089
PRT,UGA,2.49097417251161
PRT,UKR,0
PRT,URY,1.31354738075956
PRT,USA,3.60535028170894
PRT,UZB,5.87557255861592
PRT,VAT,59.8599601008537
PRT,VCT,0
PRT,VEN,1.30252173799854
PRT,VGB,0
PRT,VIR,0
PRT,VNM,0.0378462165734638
PRT,VUT,0
PRT,WLF,0
PRT,WSM,0
PRT,YEM,0
PRT,ZAF,3.08243169786949
PRT,ZMB,0
PRT,ZWE,0
PRY,PSE,22.2869531754402
PRY,PYF,0.283223729810376
PRY,QAT,0
PRY,ROU,11.8535118192348
PRY,RUS,0.128531616380858
PRY,RWA,35.8452751170737
PRY,SAU,0
PRY,SDN,24.844440565628
PRY,SEN,47.0856416018204
PRY,SGP,0.283223729810376
PRY,SGS,0
PRY,SHN,0
PRY,SLB,0.283223729810376
PRY,SLE,30.2297064661952
PRY,SLV,35.8452751170737
PRY,SMR,33.051281196467
PRY,SOM,23.7202470412544
PRY,SPM,0
PRY,SRB,33.051281196467
PRY,SSD,39.9297458229517
PRY,STP,43.891187490426
PRY,SUR,8.32913610316269
PRY,SVK,6.329854285064
PRY,SVN,15.2043731988955
PRY,SWE,0
PRY,SWZ,22.7743075832966
PRY,SXM,35.8452751170737
PRY,SYC,0.283223729810376
PRY,SYR,22.2869531754402
PRY,TCA,35.8452751170737
PRY,TCD,32.102466940045
PRY,TGO,35.8452751170737
PRY,THA,44.6617656280928
PRY,TJK,2.27713023752021
PRY,TKM,4.10549689907991
PRY,TLS,38.2955562203656
PRY,TON,0.283223729810376
PRY,TTO,9.20672382437857
PRY,TUN,6.9054746248113
PRY,TUR,3.29182813381328
PRY,TWN,43.5532975136923
PRY,TZA,53.2257769497436
PRY,UGA,44.4299164445199
PRY,UKR,0
PRY,URY,33.051281196467
PRY,USA,20.1434425852857
PRY,UZB,0.589000495166476
PRY,VAT,0
PRY,VCT,0.283223729810376
PRY,VEN,46.8585854236873
PRY,VGB,43.891187490426
PRY,VIR,37.6380493829585
PRY,VNM,36.8395128446085
PRY,VUT,0.283223729810376
PRY,WLF,0.283223729810376
PRY,WSM,0.283223729810376
PRY,YEM,1.3091701925252
PRY,ZAF,23.5945481855247
PRY,ZMB,43.4497174736708
PRY,ZWE,23.6645081574718
PSE,PYF,0
PSE,QAT,0
PSE,ROU,0
PSE,RUS,0
PSE,RWA,0
PSE,SAU,0
PSE,SDN,18.8313781518222
PSE,SEN,38.396162181477
PSE,SGP,0
PSE,SGS,0
PSE,SHN,0
PSE,SLB,0
PSE,SLE,0
PSE,SLV,0
PSE,SMR,0
PSE,SOM,30.7414035800639
PSE,SPM,0
PSE,SRB,0
PSE,SSD,4.08447070587797
PSE,STP,0
PSE,SUR,0
PSE,SVK,0
PSE,SVN,0
PSE,SWE,0
PSE,SWZ,38.396162181477
PSE,SXM,0
PSE,SYC,0
PSE,SYR,42.5020843610834
PSE,TCA,0
PSE,TCD,16.4374395989147
PSE,TGO,0
PSE,THA,0
PSE,TJK,5.20617093448882
PSE,TKM,4.79209014861388
PSE,TLS,0
PSE,TON,0
PSE,TTO,0
PSE,TUN,16.197243827132
PSE,TUR,33.3103213549926
PSE,TWN,0
PSE,TZA,15.2754758186126
PSE,UGA,0.493614250741311
PSE,UKR,0
PSE,URY,0
PSE,USA,2.90737385881521
PSE,UZB,6.46457305378239
PSE,VAT,61.603837818523
PSE,VCT,0
PSE,VEN,2.6841742034509
PSE,VGB,0
PSE,VIR,0
PSE,VNM,0
PSE,VUT,0
PSE,WLF,0
PSE,WSM,0
PSE,YEM,1.3091701925252
PSE,ZAF,20.9015763927511
PSE,ZMB,7.1170879487406
PSE,ZWE,38.396162181477
PYF,QAT,0
PYF,ROU,0
PYF,RUS,0
PYF,RWA,0
PYF,SAU,0
PYF,SDN,0
PYF,SEN,0
PYF,SGP,100
PYF,SGS,0
PYF,SHN,0
PYF,SLB,100
PYF,SLE,0
PYF,SLV,0
PYF,SMR,0
PYF,SOM,0
PYF,SPM,0
PYF,SRB,0
PYF,SSD,0
PYF,STP,0
PYF,SUR,45.7567535339307
PYF,SVK,0
PYF,SVN,0
PYF,SWE,0
PYF,SWZ,0
PYF,SXM,0
PYF,SYC,100
PYF,SYR,0
PYF,TCA,0
PYF,TCD,0
PYF,TGO,0
PYF,THA,2.0556653610675
PYF,TJK,0
PYF,TKM,0
PYF,TLS,0
PYF,TON,100
PYF,TTO,35.7062515525805
PYF,TUN,0
PYF,TUR,0
PYF,TWN,0.077721550636022
PYF,TZA,0.14120267692892
PYF,UGA,10.3128797506885
PYF,UKR,0
PYF,URY,0
PYF,USA,0.0569110556047542
PYF,UZB,0
PYF,VAT,0
PYF,VCT,100
PYF,VEN,26.2369167028652
PYF,VGB,0
PYF,VIR,0
PYF,VNM,0.615439290110483
PYF,VUT,100
PYF,WLF,100
PYF,WSM,100
PYF,YEM,0
PYF,ZAF,0
PYF,ZMB,0
PYF,ZWE,0
QAT,ROU,0
QAT,RUS,0
